,identifier,principal_component_1,principal_component_2,iso_forest_scores,iso_forest_outliers
1557,10115,-1.7585207265899787,-0.9966868381366075,0.15126681051016116,No
1558,10115,-1.0907137258660013,-1.089800719579588,0.17595716088050756,No
1559,10124,-0.6747393304543793,-0.5308307111742604,0.22956974682666698,No
1560,10124,-0.715026858051576,-0.5149982951493022,0.23373515251654398,No
1561,10124,-0.7013185304710561,-0.44688410577851106,0.23470098726107774,No
1562,10124,0.6544524455493889,-0.5116322778516763,0.1877300705271675,No
1563,10198,-0.28421529778913784,-0.28481018350959353,0.22037146477176167,No
1564,10198,-0.26410381194402044,-0.261634397292051,0.22262287303664707,No
1565,10198,-0.35077728311558193,-0.2077786691324923,0.2207338158939851,No
1566,10198,0.424562651677087,-0.25821912808588643,0.2006183079150502,No
1567,10221,2.125409188040648,-0.1495088075276342,0.14736359858937242,No
1568,10221,0.34175740465434257,0.14122983255277266,0.1851668739114219,No
1569,10221,1.131555017834778,-0.24173361967204224,0.1760872219740398,No
1570,10221,0.6836836405347144,-0.2197907742006943,0.18381046239122845,No
1571,10236,1.571560441435882,-0.2389720582578286,0.17038679926427808,No
1572,10236,1.5487430643220659,0.1939018864600906,0.14519502551217683,No
1573,10236,-0.4351746759029569,0.3287559377333081,0.17773232672824674,No
1574,10236,0.11463715067269378,0.09030361523353748,0.19152483973298096,No
1575,10247,-1.3136325540373686,-1.0012481244001226,0.196753768865643,No
1576,10247,-1.5312910532860642,-0.9450606245415709,0.18444354737727592,No
1577,10247,-1.8422426789590833,-0.8438187772112691,0.15641771188975706,No
1578,10247,-1.3296055487717078,-0.8966042816225467,0.20432658635886125,No
1579,10353,-0.6973268740887454,0.8550742374270196,0.1424584282534061,No
1580,10353,0.3085406939130455,0.4712248338499698,0.16174735402355356,No
1581,10353,0.554071152572978,0.5022592896122856,0.15129713247376092,No
1582,10353,1.1720292309634661,0.2735098679628961,0.14580152879434605,No
1583,10405,0.42012571426468553,-0.7481642664268029,0.18822969830134473,No
1584,10405,0.2530928640506874,-0.7648964558415254,0.20550697389399453,No
1585,10405,0.1819828241540144,-0.8177965136663083,0.2009855208282466,No
1586,10405,-0.31307082200515784,-0.773217814259684,0.21174708711126022,No
1587,10407,-1.193267032447789,-0.6087059619744776,0.2232867073864111,No
1588,10407,-1.2196626147901461,-0.6405639191391778,0.2187977275867078,No
1589,10407,-1.3649064604842733,-0.8395182184536513,0.20708797159870496,No
1590,10407,-0.7488115786201898,-0.9053449092364053,0.2098649629743814,No
1591,10411,0.4891580862444193,-0.19719144458042007,0.19142635772239508,No
1592,10411,0.011087536377861168,-0.17800172533956152,0.2093221335382407,No
1593,10411,-1.0728797656098377,-0.06917621659316998,0.2004277720858222,No
1594,10411,-0.41442302961739813,-0.1707955974478455,0.21914359238867714,No
1595,10441,-0.9534765482726478,0.13328917855206288,0.1885201196159329,No
1596,10441,-0.9729416819715021,0.34257320725963497,0.16892178540518682,No
1597,10441,0.27166425117200843,-0.198613561129817,0.20438523711125162,No
1598,10441,-0.21347576838565127,-0.025199454629642265,0.2031039698655831,No
1599,10443,0.3017927434450337,-0.5159943468938563,0.2134363397444195,No
1600,10443,-1.0577028964233166,-0.4665257244198588,0.22864378159394017,No
1601,10443,-0.9302781640349942,-0.12584529583426218,0.21003968829902148,No
1602,10443,-0.34996252298573244,-0.504056365440806,0.2225606443772895,No
1603,10453,-0.5215761862374421,-0.6842578774326187,0.22527841589586117,No
1604,10453,0.6945659162531286,-0.8003578859867116,0.16234729966872907,No
1605,10453,-0.33873090695272606,-0.7957861262150518,0.20911768637358635,No
1606,10453,-0.01673361835481133,-0.681811650676194,0.21860354237636098,No
1607,10499,-2.1891766227644234,-0.977442347504396,0.08261907450899542,No
1608,10499,-2.295936863337216,-1.004897824296929,0.06373607925083047,No
1609,10499,-2.466711139439525,-1.058538088477546,0.03993302806004939,No
1610,10499,-2.107291959142046,-1.0410874871907483,0.090880108403526,No
1611,10519,-1.2636696595288113,-0.8191603570342437,0.21395016948422463,No
1612,10519,-1.2646573081616417,-0.8358162515798969,0.21263877980480894,No
1613,10519,-1.106298038803992,-0.880707358694653,0.2115024870061396,No
1614,10519,-0.6080283416387477,-0.8942375652813488,0.20796640510621617,No
1615,10530,-1.7608969385400186,-1.0501843750104427,0.14034745519112035,No
1616,10530,-1.7369842504848,-1.0461618854204802,0.14147202188048125,No
1617,10530,-1.7827328485137075,-1.1043167164175867,0.12506256606429345,No
1618,10530,-1.176275740986709,-1.154213055080318,0.15206454309183481,No
1619,10549,-1.1984203580333816,-0.815319110247012,0.21692805339290722,No
1620,10549,-1.2255002048938155,-0.8827058448349449,0.20588120874344423,No
1621,10549,-1.3012033021149008,-0.9237229381834889,0.20148782136326165,No
1622,10549,-0.6437947709809257,-0.9028056834290703,0.20809287387992215,No
1623,10567,-1.8754536392263739,-0.7678801847227998,0.15194094801949248,No
1624,10567,-1.4741996918149627,-0.7734440066729237,0.2084297614880808,No
1625,10567,-2.062815594733131,-0.5848476828638793,0.11822428939962953,No
1626,10567,-1.5301893204127668,-0.4555588028826192,0.198870548918483,No
1627,10581,-0.023435278597365123,-0.4164939881911478,0.22126055761305585,No
1628,10581,0.018253743341520773,-0.4588685795216919,0.2200257335870216,No
1629,10581,-0.45008856883048637,-0.4848528417099182,0.228052525630057,No
1630,10581,-0.5768960392926896,-0.5648375024218785,0.22854488807999618,No
1631,10609,-0.840852565607752,-0.8282039100719306,0.21800611954701804,No
1632,10609,-0.8794638891402948,-0.8513583688734637,0.21152964000132435,No
1633,10609,-0.9600381791429412,-0.8409030938516152,0.21490775582267324,No
1634,10609,0.2803214732553526,-0.6770560106894279,0.2163770463995991,No
1635,10618,-1.3785230446877486,-0.3933518216429323,0.20153958717897796,No
1636,10618,-1.2742709509137575,-0.4112171337408269,0.21452692149102331,No
1637,10618,-1.3387132153702601,-0.4548186996498029,0.21254716306744148,No
1638,10618,-0.7693082436440853,-0.4943698086608295,0.23421492322022353,No
1639,10685,0.22506492837591735,1.195722480300463,0.11509697859746149,No
1640,10685,0.2293609330462836,1.0346772423524668,0.12430177781798452,No
1641,10685,0.20420766701179946,0.7863990247949838,0.13946124822792372,No
1642,10685,0.7275470190724338,0.7171880937027045,0.1304295351479241,No
1643,10735,-0.9697084696785702,-0.6706594269446738,0.23339897527025694,No
1644,10735,-1.0464194466133379,-0.6873238133453072,0.23562143625039922,No
1645,10735,-1.066223728221692,-0.8138295955931321,0.21808474945212897,No
1646,10735,-0.45096135131220133,-0.8453442535779409,0.20862588776939295,No
1647,10777,-0.5258345949875074,-0.10291745796351638,0.2032840759239548,No
1648,10777,0.8897002528521613,-0.11035109463052836,0.18056840540286828,No
1649,10777,0.9223816436426644,-0.1822653583607523,0.18099754047136618,No
1650,10777,0.6605690328284612,0.04059377868889371,0.17404091508044817,No
1651,10789,-1.1895458526309537,-0.8045580738908492,0.2162691068518045,No
1652,10789,-1.1314313322143759,-0.7937722484061506,0.21907670219101738,No
1653,10789,-0.9786478021222903,-0.8486838744311326,0.21522818605032096,No
1654,10789,-0.4588156105849809,-0.8752757877315268,0.20854224599219096,No
1655,10793,-1.4593022526983697,-0.8398303847162919,0.1997650538099024,No
1656,10793,-1.6365805269380433,-0.8739803244527452,0.1785434912337852,No
1657,10793,-1.653220181888741,-0.9124389379237692,0.16648648417960188,No
1658,10793,-1.030584694287738,-0.9185687680358261,0.20595584301076503,No
1659,10795,-1.3503178354854062,1.8530929378000578,0.07320682471611295,No
1660,10795,-1.1519136612629213,1.7158630046256782,0.10737687323317735,No
1661,10795,-0.5343061616155134,1.347322458312627,0.11065504439044993,No
1662,10795,-0.7849151421120776,0.5238889881764679,0.1614618913166082,No
1663,10839,-0.7042344328096596,-0.429401984036116,0.23294196424430402,No
1664,10839,-0.4855790028447712,-0.4577199806780911,0.22740793592389352,No
1665,10839,0.0018986652632505755,-0.5933136856392816,0.21729411762772383,No
1666,10839,0.030509198767663386,-0.5676668492776511,0.2153354512763883,No
1667,10840,-0.6839486549785382,-0.6357431376315378,0.23167342311162736,No
1668,10840,-0.6540225883564031,-0.6477711573429414,0.22772639223532082,No
1669,10840,-0.7212959841238301,-0.6299216673085536,0.23292696133014695,No
1670,10840,-0.24765405657637507,-0.6533244574106432,0.22084224281162984,No
1671,10867,-2.0463389235949028,-0.80480982313129,0.12414356907324292,No
1672,10867,-2.0889996143401084,-0.8793479830151073,0.11408687151737751,No
1673,10867,-2.1398481030074583,-0.935255489302038,0.09243559984053518,No
1674,10867,-1.5520116163846867,-0.9808791285591134,0.1776180717610238,No
1675,10920,-2.226155354731823,-0.8028501315405674,0.10286263287275688,No
1676,10920,-2.330215975410786,-0.7931436335199339,0.08470515729809658,No
1677,10920,-2.401969585772184,-0.7382706320320851,0.07487101612610025,No
1678,10920,-1.5994037899661457,-0.6969346027390733,0.19662226360877594,No
1679,10983,-1.8792457847835424,-0.9875044586198395,0.1313705811884084,No
1680,10983,-1.8836415114186333,-1.0163578529289707,0.12682391366482515,No
1681,10983,-1.873259652022992,-1.001476579159502,0.1283296830324296,No
1682,10983,-1.272234718738528,-1.0762826040572475,0.17836537750213693,No
1683,10991,0.46094191980480426,-0.6859438747762583,0.1962831287229994,No
1684,10991,0.27955717116511386,-0.6908898790540952,0.21432078792993386,No
1685,10991,0.24523127491794766,-0.8469065975306849,0.19114474544212856,No
1686,10991,0.9345208011029348,-0.77292039541661,0.16164658485874245,No
1687,11012,-1.331511466567319,-0.6312910413795673,0.21576982097513248,No
1688,11012,-1.3757214628421035,-0.6444834990744558,0.20918663355583694,No
1689,11012,-1.3684841419621931,-0.618308468814929,0.21359287107754604,No
1690,11012,-0.6817859668420133,-0.6603874614735847,0.23020415352137852,No
1691,11017,-0.8817485361611239,-0.5660247395939187,0.23094666642370532,No
1692,11017,-0.8536774261451705,-0.588500710614881,0.23193696213532955,No
1693,11017,-0.9501232327910986,-0.5738620931413094,0.22815835202606133,No
1694,11017,-0.3001800524838383,-0.5465952425019405,0.22003935375287548,No
1695,11032,-1.4186849858485684,-0.7364056205559002,0.20775071786587046,No
1696,11032,-1.3928411444302418,-0.7225976400930905,0.2139568531677149,No
1697,11032,-1.3919398038742004,-0.7254889530376271,0.2139568531677149,No
1698,11032,-0.7618910528931359,-0.7853733408805845,0.22022574785230337,No
1699,11051,-0.01731582857490027,-0.3189497710692948,0.21659821048485645,No
1700,11051,0.013603627266567065,-0.3666480012626712,0.21935902177468442,No
1701,11051,0.3757970646480828,-0.44512736877081904,0.21006183874265733,No
1702,11051,1.1761938766422138,-0.503796577242142,0.1752437418448501,No
1703,11065,-0.6548422381858138,-0.41038575013588974,0.23161094251033282,No
1704,11065,-0.7048008427011689,-0.4696770122030803,0.23429305458731753,No
1705,11065,-0.7589259277360154,-0.5200918373297228,0.23230629212482884,No
1706,11065,-0.042277435126491986,-0.41289768237932345,0.2199225593341399,No
1707,11094,-0.9025424753960442,-0.47541134222365855,0.23131962034571507,No
1708,11094,-0.9128591875047494,-0.4985685200778614,0.23010149914482136,No
1709,11094,-0.9230788869516833,-0.5771154017525848,0.2285740923604992,No
1710,11094,-0.2979791439848353,-0.5775607631134422,0.21965342749851785,No
1711,11099,-0.2622305657334664,0.44788358950947704,0.1649624578315908,No
1712,11099,0.9239662232906029,0.20737521932509423,0.1579220929280193,No
1713,11099,-0.13783742252049105,0.22183032993101068,0.18806841140761033,No
1714,11099,0.18823819282739526,0.3689449705041454,0.16693578695358918,No
1715,11115,-0.8185537734801694,-0.7115023835379067,0.22770710591109883,No
1716,11115,-0.8512467731643186,-0.7385737161663679,0.22500810231216867,No
1717,11115,-0.8942079698653556,-0.6817232435230487,0.22903884053206797,No
1718,11115,-0.4095137564442223,-0.6772764581791244,0.2247010196720292,No
1719,11124,2.825599864707982,-0.8609661004765168,0.10357574467921515,No
1720,11124,2.539081388308658,-0.7541541383989645,0.11780025839730368,No
1721,11124,2.2791055140886876,-0.765626316563975,0.12713355212479654,No
1722,11124,1.7893375079916847,-0.5725571094685459,0.15928335660203036,No
1723,11178,-0.6555493747196043,0.505259597088987,0.16401493321096416,No
1724,11178,-0.585117443796108,0.45437318127324133,0.16770014212754358,No
1725,11178,-0.5786214972469574,0.5574186614953892,0.16165791218896686,No
1726,11178,0.0825897943246334,0.5649714197705816,0.15712032522982583,No
1727,11191,0.8125208112057448,-0.6038044907277516,0.1907568415538165,No
1728,11191,-0.44337198497367053,-0.5738512757822792,0.22401336975459674,No
1729,11191,0.6851072538604677,-0.7638262282858146,0.17083264420295496,No
1730,11191,-0.09281848021539268,-0.6489099797021375,0.2168499487822933,No
1731,11228,-1.4757440565652238,-0.886113595002029,0.19490482182348035,No
1732,11228,-1.5170275896783478,-0.9036627613282291,0.19076792064516152,No
1733,11228,-1.5683821571370742,-0.8820777752483722,0.18723938468526852,No
1734,11228,-0.9229031669783974,-0.8592568308536465,0.2085213149330029,No
1735,11234,-0.8957651363606803,-0.5276407371036376,0.22966010463730885,No
1736,11234,-0.9851951377121277,-0.560482826142955,0.22798396358942424,No
1737,11234,-0.9942679435079521,-0.5700799772632132,0.22955136696005662,No
1738,11234,-0.9973684012730374,-0.5669052045069906,0.229936863481421,No
1739,11259,-2.1890846562103152,-0.8955581077507748,0.09805922733421424,No
1740,11259,-2.1909082817345973,-0.8159704174535902,0.10463491245995715,No
1741,11259,-2.220835519812902,-0.8306010483576658,0.10180915803149737,No
1742,11259,-1.598696176452657,-0.9377609594836326,0.1781602623418172,No
1743,11264,-2.0082385053312346,0.8908025118531888,0.05079491550166637,No
1744,11264,-1.8107118399965405,0.7892060572272576,0.07296244875116886,No
1745,11264,-2.009501980347067,1.1804347980844783,0.04205013116060108,No
1746,11264,-1.4048762417937894,1.204933180287549,0.104994744424873,No
1747,11300,0.5581336886859991,0.05815491319298691,0.18128232675561856,No
1748,11300,-0.6625713788226714,0.06434395918695282,0.19380426852568644,No
1749,11300,-0.7874396595201999,0.02833034037678788,0.19251122915726465,No
1750,11300,-0.2571769748141191,0.10394233925526664,0.19413585677081624,No
1751,11313,-1.689565532324366,0.777248591311006,0.08999642574937172,No
1752,11313,-1.8384548522511772,0.6775082845944587,0.07536392121670055,No
1753,11313,-1.9749467482152216,0.7024219051002297,0.0627444181754695,No
1754,11313,-1.4685489866069559,0.6948712060592043,0.12080400257849438,No
1755,11343,-1.0047121805750745,0.6518981561065921,0.15239323455210546,No
1756,11343,-1.2012553577283598,0.6209481239531065,0.14702822580949126,No
1757,11343,-0.4854036203260563,0.8619521506479288,0.13981350882781007,No
1758,11343,0.11146316062380653,0.8723222861746449,0.1301542346314704,No
1759,11376,-1.037320278793759,-0.6518141092407813,0.23405575836289794,No
1760,11376,-1.2191706506708722,-0.6349035631638139,0.22218536563776425,No
1761,11376,-1.2383018590865817,-0.6712977503074281,0.22167063549701782,No
1762,11376,-0.530004603300962,-0.7445380156757964,0.21820698956626156,No
1763,11399,-1.0432701879951827,-0.9228168173751559,0.2062690702628443,No
1764,11399,-1.0444297487048568,-0.991664480126833,0.20000254684477348,No
1765,11399,-1.3106157526516546,-1.0807881820957246,0.17657071997673074,No
1766,11399,-0.7537001561258906,-1.0841350593853567,0.1659901899984425,No
1767,11455,-0.23821541885205896,0.9713847318524406,0.13064554077636154,No
1768,11455,-0.3266101568350641,1.2058313800884288,0.11656102327985712,No
1769,11455,-0.23740275282391884,1.2722420965485506,0.11709526978086987,No
1770,11455,0.35245465983491686,1.0220783607794717,0.11899639810620416,No
1771,11456,-1.4075737023084318,-0.962654702838358,0.1888938741276851,No
1772,11456,-1.9311753905740905,-1.0035548626936321,0.11268682067706248,No
1773,11456,-1.9964743921950876,-1.010630792520328,0.10089982296387656,No
1774,11456,-1.3067953754010908,-1.0113894410887085,0.19323227836053647,No
1775,11465,-1.4544238009631965,-0.5152950746686532,0.20528551601123507,No
1776,11465,-1.4806210551567913,-0.5363674820782489,0.20316130553764983,No
1777,11465,-1.4315969624473137,-0.5090940052959801,0.20291167236842278,No
1778,11465,0.5723701413445262,-0.5404181141397633,0.1960519820424243,No
1779,11499,-1.0395577020942546,-0.3395716299971863,0.23093448896321694,No
1780,11499,-1.0684628248704044,-0.41376733053768705,0.2285985519406426,No
1781,11499,-1.3169011302810474,-0.39306862382436847,0.2121721665939953,No
1782,11499,-0.6565620223102491,-0.43649366589565997,0.23100618102947812,No
1783,11506,-0.6133741567549047,-1.0898617971562523,0.16165847349106183,No
1784,11506,0.7879487640646441,-1.220284811915646,0.06677100045045914,No
1785,11506,-1.843305856982381,-1.0829078928470057,0.11582573342448016,No
1786,11506,0.005310486742070182,-1.2143793848098594,0.11644787274801516,No
1787,11511,-1.7546084974212932,4.115689312257777,-0.029514938180188244,Yes
1788,11511,-1.696101154346526,4.292163041709341,-0.024837708284939697,Yes
1789,11511,-1.704350878557457,4.470475558724614,-0.023023568529141225,Yes
1790,11511,-0.8832033355443195,4.036916765927894,0.028287617172347068,No
1791,11537,-0.5880052430406824,-0.71634801711648,0.22670002852383464,No
1792,11537,-0.5796716821576282,-0.5967372403341625,0.2307369505841484,No
1793,11537,-0.9324386393984613,-0.6644134135904872,0.22728876936186926,No
1794,11537,-0.3757078989843822,-0.6851512520968779,0.22291062743914097,No
1795,11538,-0.48986702060178905,1.554486697159603,0.11514724090836925,No
1796,11538,-0.5774171922306297,1.6141991137808833,0.11572082598772443,No
1797,11538,0.7888062325837609,1.5431490546356257,0.07958111655255595,No
1798,11538,0.253870095044314,1.6812062967110668,0.0935974218003286,No
1799,11566,-0.924751940904467,0.14608268991463663,0.18796057864316867,No
1800,11566,-0.826408172945643,-0.10017074708318077,0.20639039586711638,No
1801,11566,-0.8021152289295737,-0.3046415688204668,0.22702034849115132,No
1802,11566,-0.48469088376762076,-0.22159372231510577,0.21951833358279976,No
1803,11580,-1.0833259660046473,-0.7934436036032563,0.2195113954225953,No
1804,11580,-1.1769774260102628,-0.8373909739849618,0.21450633849410194,No
1805,11580,-1.288248185509338,-0.8356271862570899,0.21283118456067496,No
1806,11580,-0.6183310306796455,-0.9101421722329007,0.20589928480829267,No
1807,11584,-1.3430117644937714,6.465923348068937,-0.0481297475089123,Yes
1808,11584,-1.4412934094239123,6.557217633397402,-0.05481014635888226,Yes
1809,11584,-1.4000306691486202,6.979352099503725,-0.0771740731670234,Yes
1810,11584,-0.8094139494365703,6.839874136053499,-0.06075281855588399,Yes
1811,11600,-1.173673535223008,-0.6193170423710116,0.2245949183333159,No
1812,11600,-1.1762222464452108,-0.6445882103614522,0.22310475389083156,No
1813,11600,-1.0348059784485446,-0.6784141419625267,0.2353657797387696,No
1814,11600,-0.5515553466411296,-0.7303062318531662,0.21969360980621144,No
1815,11636,-1.0694662525964396,-0.5658999618719663,0.2254192113248728,No
1816,11636,0.2892961193091552,-0.8043907117116034,0.1980311386856729,No
1817,11636,-0.9787392444354525,-0.6631769816668648,0.23203909641230214,No
1818,11636,-0.579410874039356,-0.6300715770876676,0.2325007857783375,No
1819,11670,1.210435074047889,-0.9666459719958511,0.11995391096678881,No
1820,11670,0.45760717848850235,-0.9717549425218135,0.14112313124735748,No
1821,11670,-1.0838384854301737,-0.8849863608095577,0.21041869545018188,No
1822,11670,-0.4164396664445072,-0.8555356192871099,0.20471530872249855,No
1823,11672,-1.7682626243891126,4.54723399616531,-0.031243406539932406,Yes
1824,11672,-1.908558448446067,4.6810453114675425,-0.044525486775049083,Yes
1825,11672,-1.827751796623544,4.468220088619936,-0.03470418816678078,Yes
1826,11672,-1.322004559243548,4.347493530118124,-0.004393781814062692,Yes
1827,11721,-1.1666998887561704,-0.6402636736804922,0.222369980600005,No
1828,11721,-1.1384251755646562,-0.6769481543824883,0.23219674798221107,No
1829,11721,-1.231390260628559,-0.7661691399082414,0.21878067038853266,No
1830,11721,-0.5449563572593737,-0.7510477055369108,0.2180788948311022,No
1831,11745,1.7756428388973324,0.06113845231726182,0.14587095288138274,No
1832,11745,0.971785090371935,0.13401042272359173,0.1562752395017743,No
1833,11745,1.6587885735762282,-0.14836734016215067,0.16107713740471824,No
1834,11745,1.0110850627771675,-0.04612553175455689,0.16847977859135227,No
1835,11796,-1.585103324014539,-0.13285576908992774,0.17924851419474552,No
1836,11796,-1.2737808455800121,-0.23585715981835248,0.20947736633750197,No
1837,11796,-1.5796303160568765,-0.11499357882653671,0.17571012999285013,No
1838,11796,-0.7884162681421576,0.02117109240251112,0.19206353988627656,No
1839,11811,-1.4435292659232586,-0.7147538368624642,0.2070733920418018,No
1840,11811,-1.631808289241914,-0.7009309348253798,0.18633602601414223,No
1841,11811,-1.6399632023898592,-0.6919765111380375,0.1848397566796237,No
1842,11811,-1.1871809015545136,-0.7108175022148674,0.22312310788921025,No
1843,11872,-0.22162862877775344,6.908133276130746,-0.07171715667062806,Yes
1844,11872,-0.29110189124360103,6.675974793013122,-0.056194138955929285,Yes
1845,11872,-0.33669858182053486,5.481536218964362,-0.020951664547081528,Yes
1846,11872,0.3816788028664698,5.078608208688229,-0.026935689906335325,Yes
1847,11877,-0.3289610319657761,-0.3324660047628049,0.2228923298818235,No
1848,11877,0.37327292648947596,-0.3929379700544752,0.21350119152897307,No
1849,11922,-0.8876721517056637,5.769208500762207,-0.025492117805055448,Yes
1850,11922,0.656295396367521,5.8002583585017415,-0.07104927713323628,Yes
1851,11922,0.7303797791668346,5.932282721789971,-0.07245084610610131,Yes
1852,11922,-0.174211370360346,5.902114161990875,-0.04158039828917137,Yes
1853,11976,-0.2362198422691826,1.8398092939286708,0.09181002071921496,No
1854,11976,-0.2573507896651679,1.5507103915533489,0.10795946521386202,No
1855,11976,-0.27366030456710444,1.4638603963896104,0.10616255105688999,No
1856,11976,0.29915841085390643,1.2621393775460985,0.10955517614866728,No
1857,12123,-1.3808666982274043,6.418187777932987,-0.04895897951270978,Yes
1858,12123,-1.4014747919563566,6.546466560933862,-0.05345530561771683,Yes
1859,12123,-1.444871557806749,6.937228815890726,-0.07764143444994043,Yes
1860,12123,-0.8781879123256865,6.938262648351477,-0.06441145354884326,Yes
1861,12141,-1.4269709706716167,-1.1364200771423996,0.14657461209870143,No
1862,12141,-1.3529404137562224,-1.1040672226393788,0.17056438305210048,No
1863,12141,-1.35330441179932,-1.1148733498362229,0.16456808089517544,No
1864,12141,-0.8126642853911866,-1.134841283582155,0.14720930338058585,No
1865,12142,-1.1941980593460402,-1.265570184771266,0.11747932042947123,No
1866,12142,-1.1705032274585525,-1.2420031031267527,0.12208512180901188,No
1867,12142,-1.1878115690765962,-1.2724066958921139,0.11448334515039227,No
1868,12142,-0.5976201613291685,-1.2639144431902243,0.10189728746217919,No
1869,12151,-1.446400117551457,-0.5428892704903986,0.2047700682389359,No
1870,12151,-1.3531665533846153,-0.3765933783846426,0.20598279553309978,No
1871,12151,-0.3112181990551397,-0.8848512075291332,0.19928241937262647,No
1872,12151,0.352168840911245,-0.8932483497409569,0.17242368112964274,No
1873,12171,-0.849490812269028,-0.5211374425459644,0.23501417027423255,No
1874,12171,-0.944925593250406,-0.5311307693683087,0.22700800557838774,No
1875,12171,-0.5632547003544258,-0.61221900160251,0.2269477906137169,No
1876,12171,-0.3756604943120801,-0.7375363486068697,0.21798066094173507,No
1877,12181,0.12022921188758455,-0.05419268576007632,0.19426010973749153,No
1878,12181,0.09846260390097378,-0.35919187143487236,0.2204820610204239,No
1879,12181,-0.48975710457806254,-0.6298563126660763,0.2274515923864029,No
1880,12181,0.08251250955393127,-0.7148614673470843,0.21344836132927475,No
1881,12215,1.3740784202600522,-0.8613484216394524,0.1388105050507802,No
1882,12215,1.3343367288491232,-0.8699885146139192,0.13282941881856636,No
1883,12215,0.16945529881852872,-0.7640605431913012,0.20892776120675488,No
1884,12215,-0.815553794750421,-0.6682779954459347,0.23180756350515425,No
1885,12250,-0.5436895416831585,-0.7647343293414927,0.21770693285891507,No
1886,12250,1.7858827561011958,-0.9309862218856617,0.11735673244257683,No
1887,12250,0.8957148003257629,-0.7166594321056705,0.17436304430797445,No
1888,12250,2.658046437762922,-0.7496702480241071,0.11544337357174322,No
1889,12252,3.8075780031884428,5.524992975865067,-0.11137500957177326,Yes
1890,12252,2.6013803357659415,3.5088452780140726,-0.04229032683239531,Yes
1891,12252,3.026573484091887,1.049361335230692,0.030035864473243246,No
1892,12262,-0.8816243517371856,-0.6893070204484076,0.2305661073267381,No
1893,12262,-0.8572637423897912,-0.7492054702580958,0.22222774170876303,No
1894,12262,-0.9101071812512853,-0.7145183918554318,0.22349494590244628,No
1895,12262,1.0340194068485973,-0.7581514875683553,0.1626864865203983,No
1896,12294,-1.4741345604666556,-0.8868970272637436,0.19541872596620286,No
1897,12294,-1.8461765812720636,-0.8604362069091851,0.14764015902608268,No
1898,12294,-1.9674673710833999,-0.8817195936237421,0.12085008539184694,No
1899,12294,-1.6626723244755646,-0.936170249582806,0.16522220189384257,No
1900,12379,0.10828567511840026,-0.45677420466749474,0.22121238411506772,No
1901,12379,-0.06115718762902898,-0.5565682442376796,0.21808437229029365,No
1902,12379,-0.049421668645126066,-0.057328836329127476,0.19206573577291036,No
1903,12379,-0.21805996131305033,-0.3918426285629969,0.2277846037903054,No
1904,12389,-1.3837371328063963,-0.949082691861067,0.19369757315313046,No
1905,12389,-1.4290933280781846,-0.9669317775174625,0.18201711391957104,No
1906,12389,-1.406999037861422,-0.9317371432455127,0.19434775804447185,No
1907,12389,-0.5769166884220558,-0.9181816043332508,0.20129930819071068,No
1908,12392,0.3400917021973199,1.4636738067990591,0.09534007680687218,No
1909,12392,0.3770727635121455,0.6121745431421095,0.14876315280182806,No
1910,12392,-0.9170460954740025,0.10862375675910281,0.18984686540693546,No
1911,12392,-0.2420714363041707,-0.24221182006811273,0.22328866840245376,No
1912,12395,-1.0754817615958914,-0.9474717114469099,0.20226767054715772,No
1913,12395,-1.0181305717352502,-0.9090392726599599,0.20847552592950225,No
1914,12395,0.22246257853575505,-1.0336713487476024,0.15316757069981585,No
1915,12395,-0.394366655422894,-0.9487829828478409,0.19309695109535385,No
1916,12433,-1.445132348524239,0.03165065664215479,0.15888938559015175,No
1917,12433,-1.186825024264195,-0.10496968017132767,0.2058291828179018,No
1918,12433,-0.6989342568457421,-0.11516558324732623,0.21111665278676556,No
1919,12433,0.05378421152619673,-0.21193223810945233,0.2140669424635363,No
1920,12441,-0.9733188098544584,-0.04709772734018285,0.19982511151594257,No
1921,12441,-0.9612888953688264,0.7048812589047533,0.1550509935186528,No
1922,12441,-1.2518351097772666,-0.20880710762987675,0.21123799260057186,No
1923,12441,-0.7379795908181425,-0.07260942712848822,0.20500922535381516,No
1924,12445,0.4717499067275201,-0.7131501971514912,0.18613857277054718,No
1925,12445,-0.7830953215681651,-0.6424959694693332,0.23231183007250772,No
1926,12445,-0.9572281443641274,-0.596447717316739,0.23032898863921408,No
1927,12445,-0.3219595954718423,-0.6058912903329957,0.22016585879766187,No
1928,12458,2.519181835212862,1.7346524079784305,0.012569203187498768,No
1929,12458,1.4169924645802805,1.7423581008997902,0.046052028413355095,No
1930,12458,0.8538792825718954,0.9395483175726368,0.10513937929719497,No
1931,12458,1.6214176855944398,0.7355565546870677,0.10276532201697197,No
1932,12459,-0.9088767988438833,-0.5495826550988605,0.23069955770786843,No
1933,12459,-0.9878292406867845,-0.5166098194961892,0.22995875279735756,No
1934,12459,-0.9666411464948503,-0.6144320513759282,0.22972927803549864,No
1935,12459,-0.24806510097493506,-0.6656063207105811,0.22127964562843305,No
1936,12471,-0.8591514940216962,-0.4915733566496439,0.23287421136906722,No
1937,12471,-0.8839861364349019,-0.5901808962419935,0.23116255741380182,No
1938,12471,0.32752755879882045,-0.5715586770467638,0.21237026705996825,No
1939,12471,-0.27199751567887714,-0.47191843975463227,0.22549186463710424,No
1940,12482,1.469443895137604,-0.13573226485132428,0.1645094167329123,No
